cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
1,7ffda9c73704,7ffda9ba70d0,0,1122,0,0,0,0,0,1,0,0,2
1,7ffda9c736f4,7ffda9ba70a0,0,935,0,0,0,0,0,1,0,0,2
7,7ffdac66e315,7ffdac4c1577,0,187,0,0,0,0,0,0,0,0,0
5,7ffdac66e2fd,7ffdac4af490,0,187,0,0,0,0,0,1,0,0,2
5,7ffdac66e2f1,7ffdac680680,0,187,0,0,0,0,0,1,0,0,2
7,7ffff74ccbf1,7ffdaa15ae59,0,1280,0,0,0,0,0,0,0,0,0
7,7ffdac66cb4c,7ffdac4c1691,0,374,0,0,0,0,0,0,0,0,0
5,7ffdac66cb17,7ffdaa1011e0,0,374,0,0,0,0,0,1,0,0,2
3,7ffff74ccbb3,7ffff74bd8c0,0,1280,0,0,0,0,0,1,0,0,2
2,7ffff74ccbbb,0,0,1280,0,0,0,0,0,0,0,0,0
3,7ffff74ccbe1,7ffff74bd4c0,0,1280,0,0,0,0,0,1,0,0,2
2,7ffff74ccbe9,0,0,1280,0,0,0,0,0,0,0,0,0
2,7ffdac66cb08,0,0,374,0,0,0,0,0,0,0,0,0
2,7ffdac66cb1f,7ffdac66cb45,0,374,0,0,0,0,0,1,0,0,2
2,7ffdac66caff,0,0,374,0,0,0,0,0,0,0,0,0
1,7ffff74ccc64,7ffff74bd960,0,579,0,0,0,0,0,1,0,0,2
2,7ffdac4c15ae,7ffdac4c15c6,0,187,0,0,0,0,0,1,0,0,2
2,7ffdac4c15f1,7ffdac4c1638,0,187,0,0,0,0,0,1,0,0,2
3,7ffdac4c1572,7ffdac66e2e0,0,187,0,0,0,0,0,1,0,0,2
2,7ffdac4c1544,7ffdac4c156b,0,187,0,0,0,0,0,1,0,0,2
2,7ffdac4c151e,7ffdac4c1532,0,187,0,0,0,0,0,1,0,0,2
3,7ffdac4c1513,7ffdac66caf0,0,187,0,0,0,0,0,1,0,0,2
3,7ffdac4c168c,7ffdac66caf0,0,187,0,0,0,0,0,1,0,0,2
2,7ffdac4c166f,7ffdac4c1685,0,187,0,0,0,0,0,1,0,0,2
2,7ffdac4c1644,7ffdac4c165d,0,187,0,0,0,0,0,1,0,0,2
5,7ffdac4c153c,7ffdaa1011e0,0,187,0,0,0,0,0,1,0,0,2
7,7ffdac4c16aa,7ffdaa140334,0,187,0,0,0,0,0,0,0,0,0
5,7ffdac4c1667,7ffdaa1011e0,0,187,0,0,0,0,0,1,0,0,2
2,7ffdac6379a8,7ffdac6379d4,0,6235,0,47,0,0,0,1,0,0,96
2,7ffdac6375e4,7ffdac6376b0,0,3656,0,12,0,0,0,1,0,0,26
2,7ffdac6379e7,7ffdac637af6,0,2972,0,1,0,0,0,1,0,0,4
2,7ffdac6375fe,0,0,193,0,0,0,0,0,0,0,0,0
2,7ffdac6379f6,0,0,2971,0,0,0,0,0,0,0,0,0
2,7ffdac6379b0,7ffdac637a1b,0,166,0,0,0,0,0,1,0,0,2
2,7ffdac6375f3,7ffdac637627,0,1532,0,3,0,0,0,1,0,0,8
2,7ffdac6375c8,7ffdac637634,0,6932,0,6,0,0,0,1,0,0,14
2,7ffdac6379df,7ffdac637a46,0,6069,0,386,0,0,0,1,0,0,774
2,7ffdac6375d5,7ffdac637664,0,6766,0,21,0,0,0,1,0,0,44
2,7ffdac63fcdb,7ffdac63fce3,0,5440,0,66,0,0,0,1,0,0,134
2,7ffdac637c69,0,0,5857,0,0,0,0,0,0,0,0,0
2,7ffdac637c20,7ffdac637c4a,0,378,0,0,0,0,0,2,0,0,4
2,7ffdac63783d,7ffdac637844,0,1267,0,1,0,0,0,1,0,0,4
2,7ffdac637c4d,7ffdac637c54,0,378,0,1,0,0,0,1,0,0,4
3,7ffdac637804,7ffdaa0df490,0,1267,0,0,0,0,0,1,0,0,2
2,7ffdac637847,7ffdac63784b,0,1267,0,0,0,0,0,1,0,0,2
