Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,6268,15241707.56,197581,480451790.27000004
1010,22.174,6097,135194.878,197537,4380185.438
1362,2347.06,6247,14662083.82,196459,461101060.53999996
5198,1186.62,6318,7497065.159999999,197200,234001463.99999997

weighted_avg,NA,NA,37536051.418,NA,1179934500.248
weighted_%,NA,NA,0.03083117810663696,NA,0.9691688218933631
weighted_total,1217470551.666
