Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,412739,1003645044.13,83727,203596434.09
1010,22.174,411861,9132605.814,93777,2079411.1979999999
1362,2347.06,414738,973414970.28,90554,212535671.24
5198,1186.62,412660,489670609.1999999,83308,98854938.96

weighted_avg,NA,NA,2475863229.424,NA,517066455.488
weighted_%,NA,NA,0.827237352720098,NA,0.17276264727990198
weighted_total,2992929684.9119997
