Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,64249,156232365.83,0,0.0
1010,22.174,64035,1419912.0899999999,0,0.0
1362,2347.06,64030,150282251.79999998,0,0.0
5198,1186.62,63580,75445299.6,0,0.0

weighted_avg,NA,NA,383379829.32000005,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,383379829.32000005
