Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,876933681,2132413324077.27
1010,22.174,917703713,20349162132.062
1362,2347.06,870958325,2044191446274.5
5198,1186.62,872853908,1035745904310.96

weighted_avg,NA,NA,5232699836794.792
weighted_%,NA,NA,1.0
weighted_total,5232699836794.792
