Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,79679,193753033.93,4352,10582627.84
1010,22.174,79666,1766513.8839999998,4774,105858.67599999999
1362,2347.06,79684,187023129.04,4507,10578199.42
5198,1186.62,78032,92594331.83999999,4643,5509476.659999999

weighted_avg,NA,NA,475137008.69399995,NA,26776162.596
weighted_%,NA,NA,0.9466518032846581,NA,0.053348196715341877
weighted_total,501913171.28999996
