Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,106803002,259709655873.34
1010,22.174,116856410,2591174035.34
1362,2347.06,106239488,249350452705.28
5198,1186.62,106542024,126424896518.87999

weighted_avg,NA,NA,638076179132.84
weighted_%,NA,NA,1.0
weighted_total,638076179132.84
