Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,8540990,20768869153.3
1010,22.174,8600005,190696510.87
1362,2347.06,8250430,19364254235.8
5198,1186.62,8432260,10005888361.199999

weighted_avg,NA,NA,50329708261.17
weighted_%,NA,NA,1.0
weighted_total,50329708261.17
