Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_w_val
4118,2431.67,0,0.0,0,0.0
1010,22.174,55,1219.57,93,2062.182
1362,2347.06,1,2347.06,0,0.0
5198,1186.62,2,2373.24,2,2373.24

weighted_avg,NA,NA,5939.87,NA,4435.422
weighted_%,NA,NA,0.5725014775487764,NA,0.4274985224512235
weighted_total,10375.292
