Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,300803,731453631.01,21019,51111271.730000004,4686820,11396799589.4
1010,22.174,533402,11827655.947999999,19626,435186.924,4737324,105045422.376
1362,2347.06,299640,703273058.4,21596,50687107.76,4698097,11026715544.82
5198,1186.62,300468,356541338.15999997,22075,26194636.499999996,4675656,5548226922.719999

weighted_avg,NA,NA,1803095683.5179996,NA,128428202.914,NA,28076787479.316
weighted_%,NA,NA,0.06008654274282437,NA,0.004279754410326139,NA,0.9356337028468495
weighted_total,30008311365.748
