cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffda9f75de2,0,0,101,0,0,0,0,0,0,0,0,0
7,7ffda9ed44a3,7ffdaa0e1753,0,329,0,0,0,0,0,0,0,0,0
1,7ffda9f75f80,7ffda9f75eaf,0,101,0,0,0,0,0,1,0,0,2
2,7ffda9f75f3f,7ffda9f75e97,0,202,0,2,0,0,0,1,0,0,6
7,7ffda9e7431b,7ffda9daa8a3,0,355,0,0,0,0,0,0,0,0,0
2,7ffda9f75f1b,7ffda9f75f37,0,202,0,0,0,0,0,1,0,0,2
2,7ffda9f75f14,7ffda9f75ea0,0,202,0,0,0,0,0,1,0,0,2
2,7ffda9f75ead,7ffda9f75f18,0,606,0,0,0,0,0,1,0,0,2
2,7ffda9f75efe,7ffda9f75ea0,0,606,0,1,0,0,0,1,0,0,4
2,7ffda9f75ec0,7ffda9f75edf,0,606,0,4,0,0,0,1,0,0,10
2,7ffda9f75ec6,0,0,202,0,0,0,0,0,0,0,0,0
2,7ffda9f75ed9,0,0,202,0,0,0,0,0,0,0,0,0
1,7ffda9f75e99,7ffda9f75f87,0,101,0,0,0,0,0,1,0,0,2
2,7ffda9f75ed3,0,0,202,0,0,0,0,0,0,0,0,0
2,7ffda9f75e95,7ffda9f75eaf,0,101,0,0,0,0,0,1,0,0,2
1,7ffda9f75e23,7ffda9f75e52,0,101,0,0,0,0,0,1,0,0,2
2,7ffda9f75e67,0,0,101,0,0,0,0,0,0,0,0,0
2,7ffda9f75e79,7ffda9f75e90,0,101,0,0,0,0,0,1,0,0,2
5,7ffda9f75dca,7ffdac6803b0,0,101,0,0,0,0,0,1,0,0,2
5,7ffda9f75ddb,7ffdac66b6a0,0,101,0,0,0,0,0,1,0,0,2
2,7ffda9ed4486,7ffda9ed449a,0,329,0,0,0,0,0,1,0,0,2
2,7ffda9ed446e,7ffda9ed447c,0,329,0,0,0,0,0,1,0,0,2
2,7ffda9ed447e,0,0,329,0,0,0,0,0,0,0,0,0
