Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
49,53.1722,1523552,81010611.65439999,1566509,83294729.84979999
1172,4605.89,1557888,7175460760.320001,1652881,7612988069.09

weighted_avg,NA,NA,7256471371.9744005,NA,7696282798.9398
weighted_%,NA,NA,0.4852932970763035,NA,0.5147067029236966
weighted_total,14952754170.9142
