Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,582859,30991895.319799997,70089,3726786.3257999998
1172,4605.89,673405,3101629355.4500003,61652,283962330.28000003

weighted_avg,NA,NA,3132621250.7698,NA,287689116.60580003
weighted_%,NA,NA,0.915888008483118,NA,0.08411199151688199
weighted_total,3420310367.3756003
