Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,161419002,8583003458.1444
1172,4605.89,136728283,629755431386.87

weighted_avg,NA,NA,638338434845.0144
weighted_%,NA,NA,1.0
weighted_total,638338434845.0144
