Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,446804,23757551.648799997,301505,16031684.160999998
1172,4605.89,522362,2405941912.1800003,332416,1531071530.24

weighted_avg,NA,NA,2429699463.8288,NA,1547103214.401
weighted_%,NA,NA,0.6109680716948058,NA,0.38903192830519423
weighted_total,3976802678.2298
