Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,4560461,242489744.38419998
1172,4605.89,4341086,19994564596.54

weighted_avg,NA,NA,20237054340.924202
weighted_%,NA,NA,1.0
weighted_total,20237054340.924202
