Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
49,53.1722,456887,24293686.9414,27944,1485843.9567999998,4465264,237427910.4608
1172,4605.89,488350,2249286381.5,30207,139130119.23000002,4586957,21127019376.730003

weighted_avg,NA,NA,2273580068.4414,NA,140615963.18680003,NA,21364447287.190804
weighted_%,NA,NA,0.09561437286214024,NA,0.005913540200820166,NA,0.8984720869370396
weighted_total,23778643318.819004
