Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1548139,82317956.5358,49921,2654409.3962
1172,4605.89,1558755,7179454066.950001,54464,250855192.96

weighted_avg,NA,NA,7261772023.485801,NA,253509602.3562
weighted_%,NA,NA,0.9662674514439374,NA,0.03373254855606255
weighted_total,7515281625.842001
