Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,46769,2486810.6218,323,17174.6206
1172,4605.89,51298,236272945.22000003,109,502042.01

weighted_avg,NA,NA,238759755.84180003,NA,519216.63060000003
weighted_%,NA,NA,0.9978300783172249,NA,0.0021699216827750704
weighted_total,239278972.47240004
