Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,318303295,16924886462.398998
1172,4605.89,292701985,1348153145691.6501

weighted_avg,NA,NA,1365078032154.049
weighted_%,NA,NA,1.0
weighted_total,1365078032154.049
