cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,7ffdaaf561ea,7ffdaaf5a323,0,21,0,0,0,0,0,0,0,0,0
2,7ffdaaf579ab,7ffdaaf579d9,0,7,0,0,0,0,0,7,0,0,14
2,7ffdaaf575e8,0,0,14,0,0,0,0,0,0,0,0,0
2,7ffdaaf7f5e8,0,0,7,0,0,0,0,0,0,0,0,0
3,7ffdaae5f5e8,7ffdaae5f500,0,28,0,0,0,0,0,7,0,0,14
7,7ffdaaf56da9,7ffdaaf71a8a,0,84,0,0,0,0,0,0,0,0,0
2,7ffdaafdf1e9,0,0,28,0,0,0,0,0,0,0,0,0
2,7ffdaaf7f9a9,7ffdaaf7f9b0,0,7,0,1,0,0,0,1,0,0,4
2,7ffdaafdf1ef,7ffdaafdf200,0,28,0,0,0,0,0,1,0,0,2
2,7ffdaae5f5ef,7ffdaae5f5c0,0,28,0,0,0,0,0,1,0,0,2
3,7ffdaaf5f5ed,7ffdaaf50440,0,75,0,0,0,0,0,8,0,0,16
1,7ffdaaf7f5ed,0,0,7,0,0,0,0,0,7,0,0,14
2,7ffdaaf7f5e3,0,0,7,0,0,0,0,0,0,0,0,0
3,7ffdaaf7f5a1,7ffdaaf6ab90,0,7,0,0,0,0,0,1,0,0,2
7,7ffdaaff69a6,7ffdaafecb45,0,244,0,0,0,0,0,0,0,0,0
2,7ffdaaf571a7,0,0,14,0,0,0,0,0,0,0,0,0
2,7ffdaae5f1a4,7ffdaae5f4dd,0,177,0,56,0,0,0,1,0,0,114
3,7ffdaaf579a4,7ffdaaf83b50,0,7,0,0,0,0,0,1,0,0,2
2,7ffdaae5f1e5,7ffdaae5f290,0,15,0,2,0,0,0,8,0,0,20
2,7ffdaafdf1b8,7ffdaafdf231,0,126,0,0,0,0,0,7,0,0,14
2,7ffdaae5f1be,7ffdaae5f21c,0,177,0,4,0,0,0,8,0,0,24
2,7ffdaaf575ff,7ffdaaf57609,0,14,0,2,0,0,0,1,0,0,6
