Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,228391153,185031320994.103
5297,898.498,217237805,195187733316.89
5168,967.77,219487387,212413308516.99
2807,979.819,214796134,210461333219.746
2215,509.983,232096372,118365204081.676
1490,862.35,216301436,186527543334.6
3954,490.914,226587449,111234950938.386
2031,399.553,217522833,86911900493.649

weighted_avg,NA,NA,1306133294896.04
weighted_%,NA,NA,1.0
weighted_total,1306133294896.04
