Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,47301,2515098.2322,5297,281653.1434
1172,4605.89,51783,238506801.87,5038,23204473.82

weighted_avg,NA,NA,241021900.1022,NA,23486126.9634
weighted_%,NA,NA,0.9112082637946739,NA,0.08879173620532604
weighted_total,264508027.0656
