Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,45712,2430607.6064,0,0.0
1172,4605.89,50128,230884053.92000002,0,0.0

weighted_avg,NA,NA,233314661.52640003,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,233314661.52640003
