Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,449830,23918450.726,258091,13723266.2702
1172,4605.89,525584,2420782089.76,280820,1293426029.8000002

weighted_avg,NA,NA,2444700540.486,NA,1307149296.0702002
weighted_%,NA,NA,0.6515987171624054,NA,0.34840128283759475
weighted_total,3751849836.5562
