Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,566479,30120934.683799997,65456,3480439.5231999997
1172,4605.89,654920,3016489478.8,57529,264972245.81000003

weighted_avg,NA,NA,3046610413.4838004,NA,268452685.33320004
weighted_%,NA,NA,0.9190203391817794,NA,0.08097966081822061
weighted_total,3315063098.8170004
