Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
49,53.1722,1523843,81026084.7646,1011777,53798408.9994
1172,4605.89,1558219,7176985309.910001,1054810,4858338830.900001

weighted_avg,NA,NA,7258011394.674601,NA,4912137239.899401
weighted_%,NA,NA,0.5963782047867041,NA,0.40362179521329594
weighted_total,12170148634.574001
