Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1545607,82183324.5254,55400,2945739.88
1172,4605.89,1556573,7169404014.97,59886,275828328.54

weighted_avg,NA,NA,7251587339.4954,NA,278774068.42
weighted_%,NA,NA,0.9629799881680351,NA,0.037020011831964905
weighted_total,7530361407.9154005
