Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,51575,2742356.215,1023,54395.160599999996
1172,4605.89,55918,257552157.02,903,4159118.6700000004

weighted_avg,NA,NA,260294513.235,NA,4213513.8306
weighted_%,NA,NA,0.9840703744330791,NA,0.015929625566920947
weighted_total,264508027.0656
