Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
49,53.1722,455792,24235463.3824,28464,1513493.5007999998,4465839,237458484.47579998
1172,4605.89,487214,2244054090.46,31060,143058943.4,4587240,21128322843.600002

weighted_avg,NA,NA,2268289553.8424,NA,144572436.90080002,NA,21365781328.0758
weighted_%,NA,NA,0.09539188268353478,NA,0.006079927898425637,NA,0.8985281894180397
weighted_total,23778643318.819
