Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,72342,3846583.2923999997,3323,176691.2206
1172,4605.89,76731,353414545.59000003,2986,13753187.540000001

weighted_avg,NA,NA,357261128.88240004,NA,13929878.7606
weighted_%,NA,NA,0.9624724778516259,NA,0.03752752214837415
weighted_total,371191007.643
