Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,11.041,26848.068470000002
1010,22.174,11.482,254.60186799999997
1362,2347.06,11.085,26017.1601
5198,1186.62,11.059,13122.830579999998

weighted_avg,NA,NA,66242.661018
weighted_%,NA,NA,1.0
weighted_total,66242.661018
