Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,4439,10794183.13,473424,1151210938.08
1010,22.174,4182,92731.668,464761,10305610.413999999
1362,2347.06,4387,10296552.22,474076,1112684816.56
5198,1186.62,4619,5480997.779999999,475890,564700591.8

weighted_avg,NA,NA,26664464.798,NA,2838901956.854
weighted_%,NA,NA,0.009305128855686384,NA,0.9906948711443136
weighted_total,2865566421.652
