Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,276259,671770722.53,716575,1742473930.25
1010,22.174,274496,6086674.304,707340,15684557.16
1362,2347.06,277252,650727079.12,717235,1683393579.1
5198,1186.62,273634,324699577.08,719785,854111276.6999999

weighted_avg,NA,NA,1653284053.034,NA,4295663343.21
weighted_%,NA,NA,0.27791203097170397,NA,0.7220879690282961
weighted_total,5948947396.2439995
