Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
4118,2431.67,1744060,4240978380.2000003,141808,344830259.36
1010,22.174,1744187,38675602.538,142044,3149683.656
1362,2347.06,1735122,4072435441.3199997,143515,336838315.9
5198,1186.62,1731377,2054486575.7399998,142099,168617515.38

weighted_avg,NA,NA,10406575999.798,NA,853435774.296
weighted_%,NA,NA,0.9242064936149085,NA,0.07579350638509158
weighted_total,11260011774.094
