Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,290533,706480380.11,22192,53963620.64,4695941,11418978851.470001
1010,22.174,521252,11558241.848,19202,425785.148,4749879,105323816.946
1362,2347.06,289866,680332893.96,22961,53890844.66,4706506,11046451972.36
5198,1186.62,292607,347213318.34,21218,25177703.159999996,4684374,5558571875.879999

weighted_avg,NA,NA,1745584834.2580001,NA,133457953.608,NA,28129326516.656
weighted_%,NA,NA,0.05816993307913455,NA,0.00444735774389077,NA,0.9373827091769746
weighted_total,30008369304.522
