Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1586240,3857212220.8,3078226,7485229817.42
1010,22.174,1589055,35235705.57,3051035,67653650.09
1362,2347.06,1584828,3719686405.68,3059267,7180283205.0199995
5198,1186.62,1586470,1882537031.3999999,3046984,3615612154.0799994

weighted_avg,NA,NA,9494671363.45,NA,18348778826.609997
weighted_%,NA,NA,0.3410019698937871,NA,0.6589980301062128
weighted_total,27843450190.059998
