Simpoints,Weight,CBR_CORRECT_val,CBR_CORRECT_w_val,CBR_CORRECT_BTB_MISS_NT_NT_val,CBR_CORRECT_BTB_MISS_NT_NT_w_val,CBR_RECOVER_MISPREDICT_val,CBR_RECOVER_MISPREDICT_w_val,CBR_RECOVER_MISFETCH_val,CBR_RECOVER_MISFETCH_w_val,CBR_RECOVER_BTB_MISS_T_T_val,CBR_RECOVER_BTB_MISS_T_T_w_val,CBR_RECOVER_BTB_MISS_T_NT_val,CBR_RECOVER_BTB_MISS_T_NT_w_val,CBR_RECOVER_BTB_MISS_NT_T_val,CBR_RECOVER_BTB_MISS_NT_T_w_val
4118,2431.67,472692,1149430955.64,760973,1850435214.91,235,571442.4500000001,0,0.0,108884,264769956.28,18,43770.06,32,77813.44
1010,22.174,758315,16814876.81,749340,16615865.16,670,14856.58,0,0.0,108596,2408007.704,127,2816.098,346,7672.204
1362,2347.06,467330,1096851549.8,757386,1777630385.1599998,313,734629.78,0,0.0,109344,256636928.64,17,39900.02,37,86841.22
5198,1186.62,478378,567652902.3599999,761761,903920837.8199999,290,344119.8,0,0.0,107832,127955607.83999999,21,24919.019999999997,46,54584.52

weighted_avg,NA,NA,2830750284.6099997,NA,4548602303.05,NA,1665048.61,NA,0.0,NA,651770500.464,NA,111405.19799999997,NA,226911.384
weighted_%,NA,NA,0.3523846289562008,NA,0.5662306362888611,NA,0.00020727279965979917,NA,0.0,NA,0.08113534677335438,NA,1.3868224115159168e-05,NA,2.8246957808853254e-05
weighted_total,8033126453.315999
