Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,477863,1162005121.21
1010,22.174,468943,10398342.082
1362,2347.06,478463,1122981368.78
5198,1186.62,480509,570181589.5799999

weighted_avg,NA,NA,2865566421.652
weighted_%,NA,NA,1.0
weighted_total,2865566421.652
