Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,425115,1033739392.0500001,52748,128265729.16
1010,22.174,416190,9228597.06,52753,1169745.0219999999
1362,2347.06,423626,994275639.56,54837,128705729.22
5198,1186.62,426785,506431616.6999999,53724,63749972.879999995

weighted_avg,NA,NA,2543675245.37,NA,321891176.282
weighted_%,NA,NA,0.8876692671124929,NA,0.11233073288750699
weighted_total,2865566421.652
