Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,385189,936652535.63,199541,485217863.47
1010,22.174,383203,8497143.322,211396,4687494.904
1362,2347.06,385116,903890358.96,203783,478290927.97999996
5198,1186.62,382558,453950973.96,204756,242967564.71999997

weighted_avg,NA,NA,2302991011.872,NA,1211163851.074
weighted_%,NA,NA,0.6553470469259137,NA,0.3446529530740863
weighted_total,3514154862.946
