Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,129850,315752349.5,11944,29043866.48
1010,22.174,129696,2875879.104,12333,273471.942
1362,2347.06,130941,307326383.46,12571,29504891.259999998
5198,1186.62,130405,154741181.1,11687,13868027.94

weighted_avg,NA,NA,780695793.1639999,NA,72690257.622
weighted_%,NA,NA,0.9148213665373959,NA,0.08517863346260417
weighted_total,853386050.7859999
