cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7f9c0c75100d,0,0,170,0,0,0,0,0,0,0,0,0
1,7f9c0c751c4f,7f9c0c751622,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f184f,0,0,850,0,0,0,0,0,0,0,0,0
2,7f9c0c7f1848,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f184e,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c751c4a,7f9c0dfc15d0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c751407,7f9c0c75140e,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f1407,7f9c0b7f0d7f,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c751803,7f9c0c751462,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c75145c,7f9c0c7517f0,0,170,0,0,0,0,0,170,0,0,340
2,7f9c0c7f181e,7f9c0c7f18d0,0,170,0,1,0,0,0,1,0,0,4
2,7f9c0c751418,7f9c0c75141f,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f1c1e,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0b7f1c12,7f9c0b7f17c0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1851,7f9c0c7f18f0,0,850,0,1,0,0,0,1,0,0,4
3,7f9c0b7f142b,7f9c0dad7390,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0b7f182a,7f9c0c52e2c0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c75142f,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c7f1c6f,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f186a,7f9c0c7f184a,0,850,0,4,0,0,0,1,0,0,10
3,7f9c0bf7902c,7f9c0bf78730,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0ced086b,7f9c0b7ac63c,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c751024,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1866,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1c3b,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0b7f183b,7f9c0d94c110,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f183f,0,0,170,0,0,0,0,0,0,0,0,0
1,7f9c0bf7903f,7f9c0e377340,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1839,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c7f1c3a,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0b7f187c,7f9c0df8ae20,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1874,7f9c0c7f1908,0,170,0,0,0,0,0,1,0,0,2
1,7f9c0c5d1036,7f9c0c5d0fc0,0,170,0,0,0,0,0,1,0,0,2
1,7f9c0b7f1430,7f9c0b7f13f6,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0b7f1877,7f9c0dfed3a0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c751031,7f9c0c750ff5,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7f1ccf,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0b7f1887,7f9c0df8add0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1c82,7f9c0c7f20a0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f18d1,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c751497,7f9c0b7709d0,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7f18d7,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1c90,7f9c0c7f2068,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0dd50493,7f9c0df9216d,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f18a9,7f9c0b7f18cc,0,170,0,0,0,0,0,1,0,0,2
1,7f9c0c7f18ea,7f9c0c7f1836,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0dd504a0,7f9c0df918be,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c7f18fe,0,0,850,0,0,0,0,0,0,0,0,0
2,7f9c0c7f18fa,0,0,850,0,0,0,0,0,0,0,0,0
2,7f9c0c7f18f2,0,0,850,0,0,0,0,0,0,0,0,0
2,7f9c0c75150f,7f9c0c751b88,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0ddf0d0a,7f9c0ddf0d40,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c7f1d04,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f1900,0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1d47,7f9c0c7f2322,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f1947,0,0,170,0,0,0,0,0,0,0,0,0
1,7f9c0c7f1900,7f9c0c7f1863,0,850,0,0,0,0,0,1,0,0,2
5,7f9c0ced015c,7f9c0bbdcfa0,0,340,0,0,0,0,0,1,0,0,2
3,7f9c0c5d155c,7f9c0c5d0f10,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0b7f1918,7f9c0b7f0c60,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f195e,7f9c0b7f1965,0,170,0,1,0,0,0,1,0,0,4
2,7f9c0c7f1d1a,7f9c0c7f2268,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1d55,0,0,170,0,0,0,0,0,0,0,0,0
7,7f9c0ddf0d52,7f9c0d92bcd0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1969,7f9c0b7f1a20,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f192e,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c7f1d2b,7f9c0c7f2300,0,170,0,0,0,0,0,1,0,0,2
5,7f9c0ced0165,7f9c0bbc2160,0,340,0,0,0,0,0,1,0,0,2
7,7f9c0ce78167,7f9c0df9216d,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0b7f1927,7f9c0b7b3590,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7f1921,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1d63,7f9c0c7f21b0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f193c,7f9c0c7f1b28,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0b7f197f,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1936,7f9c0b7f193d,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7515ca,7f9c0c7515da,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c5d1581,7f9c0c5d15f4,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7f1d9c,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
1,7f9c0c7f1dd1,7f9c0c7f1de9,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7511ef,7f9c0dfc0dd0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7515e8,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c7f1dab,0,0,170,0,0,0,0,0,0,0,0,0
7,7f9c0dd785e6,7f9c0df9216d,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c7f1de3,7f9c0c7f17df,0,5950,0,6,0,0,0,1,0,0,14
2,7f9c0c7511fe,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c7f1dfe,7f9c0b08d310,0,5950,0,0,0,0,0,170,0,0,340
2,7f9c0c7515bb,7f9c0c7515c2,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0ced1dbb,7f9c0ced1e60,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c5d15fb,7f9c0b08d320,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1db0,0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7515f1,0,0,170,0,0,0,0,0,0,0,0,0
7,7f9c0b770a4b,7f9c0c056d3c,0,4765,0,0,0,0,0,0,0,0,0
2,7f9c0c75160d,7f9c0c751c40,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0dd78605,7f9c0df918be,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c751604,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c7f1e05,7f9c0c7f1dd8,0,5950,0,0,0,0,0,1,0,0,2
2,7f9c0ced1e42,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c5d1602,0,0,170,0,0,0,0,0,0,0,0,0
7,7f9c0dd78658,7f9c0b7abd3c,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c5d1615,7f9c0b7950d0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c751629,7f9c0c75129c,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c5d1664,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1a24,7f9c0b7f1a34,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0ced1e63,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1a3b,7f9c0b7f196f,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0dd7867c,7f9c0dd4bc25,0,680,0,0,0,0,0,0,0,0,0
2,7f9c0ced1e7e,7f9c0ced1ea0,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0ced0278,7f9c0ced082b,0,340,0,0,0,0,0,0,0,0,0
3,7f9c0c75123b,7f9c0b7709d0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0ced1e70,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0ced1e72,7f9c0df8ae20,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c751289,7f9c0c751450,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7f1ec9,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c5d1684,7f9c0c5d16b0,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0ced1edd,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0b7f1ed9,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0c5d16db,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0ced1ead,7f9c0df8ae20,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7f1eed,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c7512a9,7f9c0c750f90,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c5d16ea,7f9c0b08d310,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0ced1eab,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0ced1eeb,7f9c0bcce700,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0b7706a5,7f9c0b807d67,0,1362,0,0,0,0,0,0,0,0,0
2,7f9c0c7f1ee3,0,0,170,0,0,0,0,0,0,0,0,0
5,7f9c0b7f0ebb,7f9c0e162b30,0,170,0,0,0,0,0,1,0,0,2
7,7f9c0ddf06fe,7f9c0d92a4c3,0,340,0,0,0,0,0,0,0,0,0
2,7f9c0c7512bf,0,0,170,0,0,0,0,0,0,0,0,0
2,7f9c0ced1eff,0,0,170,0,0,0,0,0,0,0,0,0
7,7f9c0ddf06b8,7f9c0ddf0728,0,340,0,0,0,0,0,0,0,0,0
2,7f9c0ced1eb9,7f9c0ced1ed8,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c7512fb,7f9c0c7517d8,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c5d16b6,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0c7f1f0c,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0ced1f0d,7f9c0ced1f30,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0ced1f49,7f9c0ceccd50,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0ced1f01,7f9c0df8ae20,0,170,0,0,0,0,0,1,0,0,2
3,7f9c0c7f1b41,7f9c0b76fa30,0,170,0,0,0,0,0,1,0,0,2
2,7f9c0c5d1742,0,0,170,0,0,0,0,0,0,0,0,0
3,7f9c0b7f1f19,7f9c0b7709d0,0,170,0,0,0,0,0,1,0,0,2
