Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,14.085,34250.071950000005
1010,22.174,14.598,323.696052
1362,2347.06,14.056,32990.27536
5198,1186.62,14.105,16737.2751

weighted_avg,NA,NA,84301.318462
weighted_%,NA,NA,1.0
weighted_total,84301.318462
