Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,515974563,1254679865610.21
1010,22.174,538351920,11937415474.08
1362,2347.06,515510566,1209934229035.96
5198,1186.62,513029019,608770494525.7799

weighted_avg,NA,NA,3085322004646.03
weighted_%,NA,NA,1.0
weighted_total,3085322004646.03
