Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,69597832,169238960139.44
1010,22.174,74832345,1659332418.03
1362,2347.06,69493148,163104587944.88
5198,1186.62,69235353,82156054576.85999

weighted_avg,NA,NA,416158935079.20996
weighted_%,NA,NA,1.0
weighted_total,416158935079.20996
