Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,6542,15907985.14,125427,304997073.09000003
1010,22.174,6286,139385.764,126975,2815543.65
1362,2347.06,6527,15319260.62,126917,297881814.02
5198,1186.62,6601,7832878.619999999,125614,149056084.67999998

weighted_avg,NA,NA,39199510.144,NA,754750515.4399999
weighted_%,NA,NA,0.04937276765646088,NA,0.9506272323435391
weighted_total,793950025.584
