Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,131969,320905058.23
1010,22.174,133261,2954929.414
1362,2347.06,133444,313201074.64
5198,1186.62,132215,156888963.29999998

weighted_avg,NA,NA,793950025.5839999
weighted_%,NA,NA,1.0
weighted_total,793950025.5839999
