Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,9329945,22687347358.15
1010,22.174,9359665,207541211.71
1362,2347.06,9168475,21518960933.5
5198,1186.62,9192925,10908508663.499998

weighted_avg,NA,NA,55322358166.86
weighted_%,NA,NA,1.0
weighted_total,55322358166.86
