Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,5269453,12813570776.51
1010,22.174,5587588,123899176.31199999
1362,2347.06,5250871,12324109289.26
5198,1186.62,5226401,6201751954.62

weighted_avg,NA,NA,31463331196.702
weighted_%,NA,NA,1.0
weighted_total,31463331196.702
