cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,7ffff74ccb2f,7ffda9d82157,0,1,0,0,0,0,0,0,0,0,0
3,7ffff74ccb24,7ffff74bcef0,0,1,0,0,0,0,0,1,0,0,2
2,7ffff74ccb2c,0,0,1,0,0,0,0,0,0,0,0,0
1,7ffff74cad64,7ffff74bd960,0,1,0,0,0,0,0,1,0,0,2
4,7ffff74bcef4,7ffff72af0e0,0,1,0,0,0,0,0,1,0,0,2
4,7ffff74bd964,7ffff72af6d0,0,1,0,0,0,0,0,1,0,0,2
7,7ffda9d821f0,7ffdaa146083,0,258,0,0,0,0,0,0,0,0,0
2,7ffda9d821b7,0,0,258,0,0,0,0,0,0,0,0,0
2,7ffda9d82189,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9d821cf,7ffda9d821df,0,258,0,0,0,0,0,1,0,0,2
3,7ffda9d8218e,7ffda99e4420,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9d8217d,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9d82172,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9d82108,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9d82145,0,0,1,0,0,0,0,0,0,0,0,0
1,7ffda9d8215d,0,0,1,0,0,0,0,0,1,0,0,2
3,7ffda9d82152,7ffda99e4480,0,1,0,0,0,0,0,1,0,0,2
1,7ffda9d820ec,7ffda9d821a2,0,257,0,0,0,0,0,1,0,0,2
2,7ffda9d820d6,7ffda9d820f1,0,258,0,1,0,0,0,1,0,0,4
2,7ffdaa15b5ac,7ffdaa15b5de,0,152,0,6,0,0,0,1,0,0,14
2,7ffdaa15b5a1,0,0,152,0,0,0,0,0,0,0,0,0
1,7ffdaa15bde6,7ffdaa15bbf9,0,430,0,0,0,0,0,1,0,0,2
1,7ffdaa15bda5,7ffdaa15bcd3,0,374,0,0,0,0,0,1,0,0,2
2,7ffdaa15b5f0,0,0,87,0,0,0,0,0,0,0,0,0
2,7ffdaa15bdb7,0,0,1162,0,0,0,0,0,0,0,0,0
1,7ffdaa15b1b5,7ffdaa15b09d,0,3,0,0,0,0,0,1,0,0,2
2,7ffdaa15bd8f,7ffdaa15bd6f,0,989,0,171,0,0,0,1,0,0,344
1,7ffdaa15b5dc,7ffdaa15b58b,0,152,0,0,0,0,0,1,0,0,2
1,7ffdaa15bdd2,7ffdaa15bdb0,0,732,0,0,0,0,0,1,0,0,2
2,7ffdaa15b5d3,7ffdaa15b614,0,152,0,51,0,0,0,1,0,0,104
2,7ffdaa15bdd0,7ffdaa15bdd7,0,1162,0,427,0,0,0,1,0,0,856
1,7ffdaa15bd94,7ffdaa15bd99,0,374,0,0,0,0,0,1,0,0,2
2,7ffdaa15b594,7ffdaa15b670,0,152,0,34,0,0,0,1,0,0,70
2,7ffdaa15b16a,7ffdaa15b1a2,0,9,0,4,0,0,0,1,0,0,10
1,7ffdaa15b16c,7ffdaa15b14c,0,6,0,0,0,0,0,1,0,0,2
2,7ffdaa15bd23,7ffdaa15bd49,0,1000,0,162,0,0,0,1,0,0,326
1,7ffdaa15bd61,7ffdaa15bcb0,0,91,0,0,0,0,0,1,0,0,2
1,7ffdaa15bd25,7ffdaa15bcff,0,626,0,0,0,0,0,1,0,0,2
1,7ffdaa15b565,7ffdaa15b4d2,0,31,0,0,0,0,0,1,0,0,2
2,7ffdaa15b53b,0,0,60,0,0,0,0,0,0,0,0,0
2,7ffdaa15bd76,0,0,989,0,0,0,0,0,2,0,0,4
1,7ffdaa15b574,7ffdaa15b59a,0,37,0,0,0,0,0,1,0,0,2
1,7ffdaa15b50f,7ffdaa15b4e6,0,108,0,0,0,0,0,1,0,0,2
2,7ffdaa15b10c,7ffdaa15b364,0,2,0,0,0,0,0,1,0,0,2
2,7ffdaa15bd4d,7ffdaa15bb90,0,770,0,55,0,0,0,1,0,0,112
2,7ffdaa15b50d,7ffdaa15b493,0,162,0,14,0,0,0,1,0,0,30
2,7ffdaa15b102,7ffdaa15b26e,0,3,0,0,0,0,0,1,0,0,2
2,7ffdaa15bd06,0,0,1000,0,0,0,0,0,1,0,0,2
1,7ffdaa15b11a,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaa15b153,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffdaa15b551,7ffdaa15b534,0,60,0,25,0,0,0,1,0,0,52
1,7ffdaa15b555,7ffdaa15b55a,0,31,0,0,0,0,0,1,0,0,2
2,7ffdaa15b4ab,0,0,132,0,0,0,0,0,0,0,0,0
2,7ffdaa15b4ed,0,0,162,0,0,0,0,0,2,0,0,4
2,7ffdaa15bcb6,0,0,770,0,0,0,0,0,1,0,0,2
2,7ffdaa15bcf7,7ffdaa15bd43,0,770,0,39,0,0,0,1,0,0,80
2,7ffdaa15b4c9,7ffdaa15b52f,0,132,0,42,0,0,0,1,0,0,86
2,7ffdaa15bcc6,7ffdaa15bd66,0,770,0,21,0,0,0,1,0,0,44
2,7ffdaa15b0c4,0,0,10,0,0,0,0,0,0,0,0,0
2,7ffdaa15b4da,7ffdaa15b490,0,132,0,11,0,0,0,1,0,0,24
2,7ffdaa15b49b,7ffdaa15b570,0,132,0,34,0,0,0,1,0,0,70
2,7ffdaa15b0d2,7ffdaa15b210,0,10,0,3,0,0,0,1,0,0,8
2,7ffdaa15b093,7ffdaa15b139,0,10,0,2,0,0,0,1,0,0,6
2,7ffdaa15bc6a,0,0,139,0,0,0,0,0,0,0,0,0
2,7ffdaa15bc2b,0,0,1137,0,0,0,0,0,0,0,0,0
2,7ffdaa15b02f,0,0,10,0,0,0,0,0,0,0,0,0
2,7ffdaa15bc62,7ffdaa15bc90,0,818,0,86,0,0,0,1,0,0,174
2,7ffdaa15b025,7ffdaa15b81d,0,10,0,1,0,0,0,2,0,0,6
1,7ffdaa15bc7e,7ffdaa15bb96,0,139,0,0,0,0,0,1,0,0,2
1,7ffdaa15b47f,7ffdaa15b4a1,0,37,0,0,0,0,0,1,0,0,2
3,7ffdaa15bc76,7ffda99e4490,0,139,0,0,0,0,0,1,0,0,2
1,7ffdaa15bc4a,7ffdaa15bc24,0,713,0,0,0,0,0,1,0,0,2
