Core, 0
Cumulative Cycles, 20768084            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.96302
Periodic Cycles, 12801552            
Periodic Instructions, 9999998             
Periodic IPC, 0.78116

PREF_DL0REQ_QUEUE_HIT_BY_DEMAND_count,             0
PREF_DL0REQ_QUEUE_HIT_BY_DEMAND_total_count,             0

PREF_UMLC_REQ_QUEUE_HIT_BY_DEMAND_count,             0
PREF_UMLC_REQ_QUEUE_HIT_BY_DEMAND_total_count,             0

PREF_UL1REQ_QUEUE_HIT_BY_DEMAND_count,             0
PREF_UL1REQ_QUEUE_HIT_BY_DEMAND_total_count,             0

PREF_DL0REQ_QUEUE_FULL_count,             0
PREF_DL0REQ_QUEUE_FULL_total_count,             0

PREF_UMLC_REQ_QUEUE_FULL_count,             0
PREF_UMLC_REQ_QUEUE_FULL_total_count,             0

PREF_UL1REQ_QUEUE_FULL_count,             0
PREF_UL1REQ_QUEUE_FULL_total_count,             0

PREF_DC_HIT_NOSEND_count,             0
PREF_DC_HIT_NOSEND_total_count,             0

PREF_WBQDC_HIT_NOSEND_count,             0
PREF_WBQDC_HIT_NOSEND_total_count,             0

PREF_MLCQ_STALL_count,             0
PREF_MLCQ_STALL_total_count,             0

PREF_L1Q_STALL_count,             0
PREF_L1Q_STALL_total_count,             0

PREF_UMLC_REQ_SEND_QUEUE_STALL_count,             0
PREF_UMLC_REQ_SEND_QUEUE_STALL_total_count,             0

PREF_UL1REQ_SEND_QUEUE_STALL_count,         25663
PREF_UL1REQ_SEND_QUEUE_STALL_total_count,         29545

PREF_UMLC_REQ_QUEUE_SENTREQ_count,             0
PREF_UMLC_REQ_QUEUE_SENTREQ_total_count,             0

PREF_UL1REQ_QUEUE_SENTREQ_count,        284016
PREF_UL1REQ_QUEUE_SENTREQ_total_count,        352158

PREF_NEWREQ_MATCHED_count,           180
PREF_NEWREQ_MATCHED_total_count,           341

PREF_UMLC_REQ_QUEUE_MATCHED_REQ_count,             0
PREF_UMLC_REQ_QUEUE_MATCHED_REQ_total_count,             0

PREF_UL1REQ_QUEUE_MATCHED_REQ_count,          5558
PREF_UL1REQ_QUEUE_MATCHED_REQ_total_count,          9170

PREF_DL0REQ_QUEUE_MATCHED_REQ_count,             0
PREF_DL0REQ_QUEUE_MATCHED_REQ_total_count,             0

L1_PREF_HIT_count,        161587
L1_PREF_HIT_total_count,        215010

L1_PREF_UNIQUE_HIT_count,        149078
L1_PREF_UNIQUE_HIT_total_count,        179372

L1_PREF_LATE_count,         12627
L1_PREF_LATE_total_count,         14428

L1_LATE_PREF_CYCLES_count,       5068223
L1_LATE_PREF_CYCLES_total_count,       5648771

L1_LATE_PREF_CYCLES_DIST_0_count,          1512
L1_LATE_PREF_CYCLES_DIST_0_pct,       11.974
L1_LATE_PREF_CYCLES_DIST_0_total_count,          1845
L1_LATE_PREF_CYCLES_DIST_0_total_pct,       12.788

L1_LATE_PREF_CYCLES_DIST_100_count,          3375
L1_LATE_PREF_CYCLES_DIST_100_pct,       26.728
L1_LATE_PREF_CYCLES_DIST_100_total_count,          3787
L1_LATE_PREF_CYCLES_DIST_100_total_pct,       26.248

L1_LATE_PREF_CYCLES_DIST_200_count,          1434
L1_LATE_PREF_CYCLES_DIST_200_pct,       11.357
L1_LATE_PREF_CYCLES_DIST_200_total_count,          1669
L1_LATE_PREF_CYCLES_DIST_200_total_pct,       11.568

L1_LATE_PREF_CYCLES_DIST_300_count,          1250
L1_LATE_PREF_CYCLES_DIST_300_pct,        9.899
L1_LATE_PREF_CYCLES_DIST_300_total_count,          1450
L1_LATE_PREF_CYCLES_DIST_300_total_pct,       10.050

L1_LATE_PREF_CYCLES_DIST_400_count,          1046
L1_LATE_PREF_CYCLES_DIST_400_pct,        8.284
L1_LATE_PREF_CYCLES_DIST_400_total_count,          1216
L1_LATE_PREF_CYCLES_DIST_400_total_pct,        8.428

L1_LATE_PREF_CYCLES_DIST_500_count,          1208
L1_LATE_PREF_CYCLES_DIST_500_pct,        9.567
L1_LATE_PREF_CYCLES_DIST_500_total_count,          1375
L1_LATE_PREF_CYCLES_DIST_500_total_pct,        9.530

L1_LATE_PREF_CYCLES_DIST_600_count,          1033
L1_LATE_PREF_CYCLES_DIST_600_pct,        8.181
L1_LATE_PREF_CYCLES_DIST_600_total_count,          1201
L1_LATE_PREF_CYCLES_DIST_600_total_pct,        8.324

L1_LATE_PREF_CYCLES_DIST_700_count,           616
L1_LATE_PREF_CYCLES_DIST_700_pct,        4.878
L1_LATE_PREF_CYCLES_DIST_700_total_count,           692
L1_LATE_PREF_CYCLES_DIST_700_total_pct,        4.796

L1_LATE_PREF_CYCLES_DIST_800_count,           227
L1_LATE_PREF_CYCLES_DIST_800_pct,        1.798
L1_LATE_PREF_CYCLES_DIST_800_total_count,           244
L1_LATE_PREF_CYCLES_DIST_800_total_pct,        1.691

L1_LATE_PREF_CYCLES_DIST_900_count,           141
L1_LATE_PREF_CYCLES_DIST_900_pct,        1.117
L1_LATE_PREF_CYCLES_DIST_900_total_count,           145
L1_LATE_PREF_CYCLES_DIST_900_total_pct,        1.005

L1_LATE_PREF_CYCLES_DIST_1000_count,           101
L1_LATE_PREF_CYCLES_DIST_1000_pct,        0.800
L1_LATE_PREF_CYCLES_DIST_1000_total_count,           105
L1_LATE_PREF_CYCLES_DIST_1000_total_pct,        0.728

L1_LATE_PREF_CYCLES_DIST_1100_count,            65
L1_LATE_PREF_CYCLES_DIST_1100_pct,        0.515
L1_LATE_PREF_CYCLES_DIST_1100_total_count,            67
L1_LATE_PREF_CYCLES_DIST_1100_total_pct,        0.464

L1_LATE_PREF_CYCLES_DIST_1200_count,            69
L1_LATE_PREF_CYCLES_DIST_1200_pct,        0.546
L1_LATE_PREF_CYCLES_DIST_1200_total_count,            72
L1_LATE_PREF_CYCLES_DIST_1200_total_pct,        0.499

L1_LATE_PREF_CYCLES_DIST_1300_count,           166
L1_LATE_PREF_CYCLES_DIST_1300_pct,        1.315
L1_LATE_PREF_CYCLES_DIST_1300_total_count,           166
L1_LATE_PREF_CYCLES_DIST_1300_total_pct,        1.151

L1_LATE_PREF_CYCLES_DIST_1400_count,           110
L1_LATE_PREF_CYCLES_DIST_1400_pct,        0.871
L1_LATE_PREF_CYCLES_DIST_1400_total_count,           120
L1_LATE_PREF_CYCLES_DIST_1400_total_pct,        0.832

L1_LATE_PREF_CYCLES_DIST_1500_count,            38
L1_LATE_PREF_CYCLES_DIST_1500_pct,        0.301
L1_LATE_PREF_CYCLES_DIST_1500_total_count,            38
L1_LATE_PREF_CYCLES_DIST_1500_total_pct,        0.263

L1_LATE_PREF_CYCLES_DIST_1600_count,            92
L1_LATE_PREF_CYCLES_DIST_1600_pct,        0.729
L1_LATE_PREF_CYCLES_DIST_1600_total_count,            92
L1_LATE_PREF_CYCLES_DIST_1600_total_pct,        0.638

L1_LATE_PREF_CYCLES_DIST_1700_count,            63
L1_LATE_PREF_CYCLES_DIST_1700_pct,        0.499
L1_LATE_PREF_CYCLES_DIST_1700_total_count,            63
L1_LATE_PREF_CYCLES_DIST_1700_total_pct,        0.437

L1_LATE_PREF_CYCLES_DIST_1800_count,            60
L1_LATE_PREF_CYCLES_DIST_1800_pct,        0.475
L1_LATE_PREF_CYCLES_DIST_1800_total_count,            60
L1_LATE_PREF_CYCLES_DIST_1800_total_pct,        0.416

L1_LATE_PREF_CYCLES_DIST_1900_count,            17
L1_LATE_PREF_CYCLES_DIST_1900_pct,        0.135
L1_LATE_PREF_CYCLES_DIST_1900_total_count,            17
L1_LATE_PREF_CYCLES_DIST_1900_total_pct,        0.118

L1_LATE_PREF_CYCLES_DIST_2000_count,             4
L1_LATE_PREF_CYCLES_DIST_2000_pct,        0.032
L1_LATE_PREF_CYCLES_DIST_2000_total_count,             4
L1_LATE_PREF_CYCLES_DIST_2000_total_pct,        0.028
L1_LATE_PREF_CYCLES_DIST_2000_sum_count,         12627
L1_LATE_PREF_CYCLES_DIST_2000_sum_pct,      100.000
L1_LATE_PREF_CYCLES_DIST_2000_sum_total_count,         14428
L1_LATE_PREF_CYCLES_DIST_2000_sum_total_pct,      100.000
L1_LATE_PREF_CYCLES_DIST_2000_mean,         3.54
L1_LATE_PREF_CYCLES_DIST_2000_stddev,         3.32
L1_LATE_PREF_CYCLES_DIST_2000_total_mean,         3.44
L1_LATE_PREF_CYCLES_DIST_2000_total_stddev,         3.20

MLC_PREF_HIT_count,           438
MLC_PREF_HIT_total_count,         16313

MLC_PREF_UNIQUE_HIT_count,            87
MLC_PREF_UNIQUE_HIT_total_count,          2047

MLC_PREF_LATE_count,             0
MLC_PREF_LATE_total_count,             0

PREF_HYBRID_SEL_0_count,             0
PREF_HYBRID_SEL_0_pct,         -nan
PREF_HYBRID_SEL_0_total_count,             0
PREF_HYBRID_SEL_0_total_pct,         -nan

PREF_HYBRID_SEL_1_count,             0
PREF_HYBRID_SEL_1_pct,         -nan
PREF_HYBRID_SEL_1_total_count,             0
PREF_HYBRID_SEL_1_total_pct,         -nan

PREF_HYBRID_SEL_2_count,             0
PREF_HYBRID_SEL_2_pct,         -nan
PREF_HYBRID_SEL_2_total_count,             0
