cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,12a99e6,71a56a,0,1,0,0,0,0,0,0,0,0,0
7,12a9699,719ebf,0,4,0,0,0,0,0,0,0,0,0
7,12b994b,12b9dcb,0,249,0,0,0,0,0,0,0,0,0
7,12b9989,12b9dcb,0,479,0,0,0,0,0,0,0,0,0
7,12b9dd7,71c237,0,630,0,0,0,0,0,0,0,0,0
5,12b9a01,7194a0,0,52,0,0,0,0,0,1,0,0,2
5,12b9a37,7194a0,0,251,0,0,0,0,0,1,0,0,2
5,12b9747,7194a0,0,2620,0,0,0,0,0,1,0,0,2
7,12b9752,12b98f3,0,2620,0,0,0,0,0,0,0,0,0
2,12b9806,12b983e,0,203,0,12,0,0,0,1,0,0,26
3,12b984c,12b9740,0,203,0,0,0,0,0,1,0,0,2
3,12b9811,12b9740,0,42,0,0,0,0,0,1,0,0,2
3,12b982a,12b9740,0,42,0,0,0,0,0,1,0,0,2
2,12b9871,12b98a6,0,203,0,1,0,0,0,1,0,0,4
3,12b987c,12b9740,0,42,0,0,0,0,0,1,0,0,2
3,12b98d2,12b9740,0,203,0,0,0,0,0,1,0,0,2
3,12b9895,12b9740,0,42,0,0,0,0,0,1,0,0,2
3,12b98ee,12b9740,0,203,0,0,0,0,0,1,0,0,2
3,12b98b4,12b9740,0,203,0,0,0,0,0,1,0,0,2
2,12b9904,0,0,203,0,0,0,0,0,0,0,0,0
2,12b9954,0,0,479,0,0,0,0,0,0,0,0,0
2,12b9925,12b992e,0,203,0,2,0,0,0,1,0,0,6
2,12b9d68,0,0,630,0,0,0,0,0,0,0,0,0
2,12b996a,0,0,479,0,0,0,0,0,0,0,0,0
3,12b99c4,12b9760,0,52,0,0,0,0,0,1,0,0,2
3,12b9dc6,12b9760,0,630,0,0,0,0,0,1,0,0,2
2,12b9d88,0,0,630,0,0,0,0,0,0,0,0,0
3,12b99ec,12b9760,0,52,0,0,0,0,0,1,0,0,2
2,12b9db3,0,0,630,0,0,0,0,0,0,0,0,0
2,12b9a0b,12b9a78,0,52,0,1,0,0,0,1,0,0,4
2,12b9a1c,0,0,50,0,0,0,0,0,0,0,0,0
2,12b9a64,12b993d,0,251,0,22,0,0,0,1,0,0,46
2,12b9a76,12b9a28,0,205,0,7,0,0,0,1,0,0,16
1,12b9a92,5789b0,0,6,0,0,0,0,0,1,0,0,2
2,12b9782,12b9990,0,734,0,17,0,0,0,1,0,0,36
3,12b97d2,12b9740,0,479,0,0,0,0,0,1,0,0,2
3,12b97a0,12b9740,0,682,0,0,0,0,0,1,0,0,2
2,12b97e9,12b9950,0,682,0,2,0,0,0,1,0,0,6
2,12b97b3,12b97e1,0,682,0,40,0,0,0,1,0,0,82
3,12b97be,12b9740,0,479,0,0,0,0,0,1,0,0,2
1,a126c6,a12680,0,1,0,0,0,0,0,1,0,0,2
3,a126a0,67efe0,0,1,0,0,0,0,0,1,0,0,2
7,a126b6,786919,0,1,0,0,0,0,0,0,0,0,0
7,a15e27,7c56c0,0,721,0,0,0,0,0,0,0,0,0
2,a15dfe,0,0,721,0,0,0,0,0,0,0,0,0
2,a15e07,a15e38,0,721,0,0,0,0,0,1,0,0,2
2,a15e4f,0,0,721,0,0,0,0,0,0,0,0,0
1,a15e51,a15e27,0,721,0,0,0,0,0,1,0,0,2
2,a15e3b,a15e49,0,721,0,0,0,0,0,1,0,0,2
7,a67144,7cc642,0,721,0,0,0,0,0,0,0,0,0
2,720c46,0,0,542,0,0,0,0,0,0,0,0,0
2,68844b,6884a0,0,4,0,3,0,0,0,1,0,0,8
7,72104d,7211ef,0,1,0,0,0,0,0,0,0,0,0
2,688c13,688c69,0,1109,0,2,0,0,0,1,0,0,6
2,688454,688490,0,2,0,0,0,0,0,1,0,0,2
2,720c57,720c71,0,542,0,0,0,0,0,1,0,0,2
2,688c19,688bd1,0,1107,0,7,0,0,0,1,0,0,16
2,688c22,688c2a,0,8,0,0,0,0,0,1,0,0,2
2,688c63,0,0,8,0,0,0,0,0,0,0,0,0
2,720c6b,0,0,834,0,0,0,0,0,0,0,0,0
2,688c2c,688d08,0,8,0,0,0,0,0,1,0,0,2
2,688c70,0,0,10,0,0,0,0,0,0,0,0,0
2,688c7c,688d80,0,10,0,1,0,0,0,1,0,0,4
3,720c3f,70ed30,0,542,0,0,0,0,0,1,0,0,2
2,720c80,720c8b,0,6523,0,1,0,0,0,1,0,0,4
2,688cc2,688ec0,0,10,0,1,0,0,0,1,0,0,4
2,720c85,720d10,0,6519,0,184,0,0,0,1,0,0,370
2,688c8c,0,0,1,0,0,0,0,0,1,0,0,2
2,688cce,688d29,0,8,0,0,0,0,0,1,0,0,2
1,688493,6882d0,0,2,0,0,0,0,0,1,0,0,2
7,7f34eb1d2077,5b945f,0,21,0,0,0,0,0,0,0,0,0
2,720ca2,0,0,5981,0,0,0,0,0,0,0,0,0
3,720ce6,71e0e0,0,5147,0,0,0,0,0,1,0,0,2
3,720cab,71f7a0,0,5981,0,0,0,0,0,1,0,0,2
2,688cb7,0,0,10,0,0,0,0,0,0,0,0,0
3,720cf9,71a7e0,0,5148,0,0,0,0,0,1,0,0,2
2,6888f9,6889e8,0,657,0,0,0,0,0,1,0,0,2
2,720cbd,720c60,0,5981,0,58,0,0,0,1,0,0,118
2,720d40,0,0,543,0,0,0,0,0,0,0,0,0
2,720d46,720da8,0,543,0,0,0,0,0,1,0,0,2
2,720d09,720c71,0,5148,0,1,0,0,0,1,0,0,4
2,688d14,0,0,8,0,0,0,0,0,0,0,0,0
3,720d16,71e6b0,0,543,0,0,0,0,0,1,0,0,2
1,688d16,688c58,0,8,0,0,0,0,0,1,0,0,2
2,720d58,0,0,543,0,0,0,0,0,0,0,0,0
7,72115d,7211f4,0,1,0,0,0,0,0,0,0,0,0
2,720d5e,720de0,0,543,0,0,0,0,0,1,0,0,2
3,720d28,71a7e0,0,543,0,0,0,0,0,1,0,0,2
3,720d30,70ed00,0,543,0,0,0,0,0,1,0,0,2
2,688d32,0,0,8,0,0,0,0,0,0,0,0,0
2,720d74,0,0,543,0,0,0,0,0,0,0,0,0
2,720d7a,720dd0,0,543,0,0,0,0,0,1,0,0,2
2,720d88,0,0,543,0,0,0,0,0,0,0,0,0
2,720d8e,720db8,0,543,0,0,0,0,0,1,0,0,2
2,688dce,688dd7,0,9,0,0,0,0,0,1,0,0,2
2,688d92,0,0,9,0,0,0,0,0,0,0,0,0
1,720dd7,720d81,0,543,0,0,0,0,0,1,0,0,2
1,688ddb,688c99,0,9,0,0,0,0,0,1,0,0,2
2,688da3,0,0,9,0,0,0,0,0,0,0,0,0
1,720de7,720d69,0,543,0,0,0,0,0,1,0,0,2
2,6889eb,688946,0,657,0,0,0,0,0,1,0,0,2
1,720daf,720d4d,0,543,0,0,0,0,0,1,0,0,2
1,688ed3,688d3e,0,2,0,0,0,0,0,1,0,0,2
2,6882d7,0,0,2,0,0,0,0,0,0,0,0,0
1,688ee3,0,0,1,0,0,0,0,0,1,0,0,2
2,6882ee,0,0,2,0,0,0,0,0,0,0,0,0
2,6882f7,688361,0,2,0,0,0,0,0,1,0,0,2
2,68830f,0,0,2,0,0,0,0,0,0,0,0,0
3,720f10,720ba0,0,542,0,0,0,0,0,1,0,0,2
2,720f28,720f08,0,543,0,1,0,0,0,1,0,0,4
3,720f74,0,0,1,0,0,0,0,0,1,0,0,2
1,688377,68830c,0,2,0,0,0,0,0,1,0,0,2
2,720f8a,0,0,1,0,0,0,0,0,0,0,0,0
3,720f93,0,0,1,0,0,0,0,0,1,0,0,2
2,720f9a,0,0,1,0,0,0,0,0,1,0,0,2
2,688bdc,688bf0,0,1099,0,0,0,0,0,1,0,0,2
2,688ba2,688c10,0,1109,0,0,0,0,0,1,0,0,2
2,720bae,0,0,542,0,0,0,0,0,0,0,0,0
3,721042,0,0,1,0,0,0,0,0,1,0,0,2
7,688c08,721089,0,1099,0,0,0,0,0,0,0,0,0
3,721084,0,0,1,0,0,0,0,0,1,0,0,2
2,7f34eb1d2064,0,0,21,0,0,0,0,0,0,0,0,0
2,7f34eb1d203b,0,0,21,0,0,0,0,0,0,0,0,0
2,72109a,0,0,1,0,0,0,0,0,0,0,0,0
7,6884a0,719d6f,0,2,0,0,0,0,0,0,0,0,0
3,7210a3,68abf0,0,1,0,0,0,0,0,1,0,0,2
2,7210aa,0,0,1,0,0,0,0,0,1,0,0,2
2,7f34eb1d2018,0,0,21,0,0,0,0,0,0,0,0,0
2,7f34eb1d201e,0,0,21,0,0,0,0,0,0,0,0,0
2,7f34eb1d2057,0,0,21,0,0,0,0,0,0,0,0,0
1,689d0e,0,0,1,0,0,0,0,0,1,0,0,2
7,688950,71fd28,0,657,0,0,0,0,0,0,0,0,0
3,721152,0,0,1,0,0,0,0,0,1,0,0,2
