Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,251995,612768681.65,14725,35806340.75
1010,22.174,253547,5622151.178,14815,328507.81
1362,2347.06,254147,596498257.8199999,13316,31253450.96
5198,1186.62,257852,305972340.23999995,14708,17452806.959999997

weighted_avg,NA,NA,1520861430.8879998,NA,84841106.48
weighted_%,NA,NA,0.9471626253894647,NA,0.05283737461053527
weighted_total,1605702537.3679998
