Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,266720,648575022.4
1010,22.174,268362,5950658.988
1362,2347.06,267463,627751708.78
5198,1186.62,272560,323425147.2

weighted_avg,NA,NA,1605702537.368
weighted_%,NA,NA,1.0
weighted_total,1605702537.368
