Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,13.535,32912.65345
1010,22.174,13.904,308.307296
1362,2347.06,13.557,31819.09242
5198,1186.62,13.468,15981.398159999999

weighted_avg,NA,NA,81021.451326
weighted_%,NA,NA,1.0
weighted_total,81021.451326
