Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,5228830,12714789046.1
1010,22.174,5553774,123149384.676
1362,2347.06,5222761,12258133432.66
5198,1186.62,5212598,6185373038.759999

weighted_avg,NA,NA,31281444902.196
weighted_%,NA,NA,1.0
weighted_total,31281444902.196
