Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1565386,3806502174.62,2834070,6891522996.900001
1010,22.174,1568253,34774442.022,2839798,62969680.852
1362,2347.06,1563410,3669417074.6,2827405,6636089179.3
5198,1186.62,1565680,1857867201.6,2779832,3298604247.8399997

weighted_avg,NA,NA,9368560892.842,NA,16889186104.892002
weighted_%,NA,NA,0.3567922599623833,NA,0.6432077400376167
weighted_total,26257746997.734
