Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,8736305,21243810779.350002
1010,22.174,8882670,196964324.57999998
1362,2347.06,8611620,20211988837.2
5198,1186.62,8771890,10408900111.8

weighted_avg,NA,NA,52061664052.93001
weighted_%,NA,NA,1.0
weighted_total,52061664052.93001
