Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,55363,134624546.21,2195,5337515.65
1010,22.174,57087,1265847.138,2822,62575.028
1362,2347.06,54300,127445358.0,2082,4886578.92
5198,1186.62,53986,64060867.31999999,2124,2520380.88

weighted_avg,NA,NA,327396618.668,NA,12807050.478
weighted_%,NA,NA,0.9623547549908882,NA,0.037645245009111865
weighted_total,340203669.14599997
