Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,102517207,249288016745.69
1010,22.174,113344112,2513292339.488
1362,2347.06,103338972,242542767622.32
5198,1186.62,102671849,121832469460.37999

weighted_avg,NA,NA,616176546167.878
weighted_%,NA,NA,1.0
weighted_total,616176546167.878
