Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
4118,2431.67,188602632,458619362155.44
1010,22.174,278174705,6168245908.67
1362,2347.06,184921048,434020794918.88
5198,1186.62,183531666,217782345508.91998

weighted_avg,NA,NA,1116590748491.91
weighted_%,NA,NA,1.0
weighted_total,1116590748491.91
