Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
4118,2431.67,1550156,3769467840.52,588238,1430400697.46,106465,258887746.55,2,4863.34
1010,22.174,1568917,34789165.558,585306,12978575.243999999,109092,2419006.008,1445,32041.43
1362,2347.06,1551135,3640606913.1,590559,1386077406.54,103272,242385580.32,1,2347.06
5198,1186.62,1529811,1815304328.82,586989,696532887.18,103312,122592085.43999998,39,46278.17999999999

weighted_avg,NA,NA,9260168247.998,NA,3525989566.424,NA,626284418.318,NA,85530.01
weighted_%,NA,NA,0.6904118605976601,NA,0.26288777393748025,NA,0.04669398859008151,NA,6.376874778036887e-06
weighted_total,13412527762.75
