Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,3956481,9620856153.27
1010,22.174,4301870,95389665.38
1362,2347.06,3980942,9343509730.52
5198,1186.62,3942702,4678489047.24

weighted_avg,NA,NA,23738244596.409996
weighted_%,NA,NA,1.0
weighted_total,23738244596.409996
